row_id,series_id,series,category,month,history_value,estimate_value,kind,value_class
R729,cost:P5,Cultural Arts monthly cost,cost,2023-06,31781.98,,HISTORY (SYNTHETIC),SYNTHETIC
R730,cost:P5,Cultural Arts monthly cost,cost,2023-07,31901.83,,HISTORY (SYNTHETIC),SYNTHETIC
R731,cost:P5,Cultural Arts monthly cost,cost,2023-08,31607.58,,HISTORY (SYNTHETIC),SYNTHETIC
R732,cost:P5,Cultural Arts monthly cost,cost,2023-09,32765.68,,HISTORY (SYNTHETIC),SYNTHETIC
R733,cost:P5,Cultural Arts monthly cost,cost,2023-10,32489.72,,HISTORY (SYNTHETIC),SYNTHETIC
R734,cost:P5,Cultural Arts monthly cost,cost,2023-11,31492.27,,HISTORY (SYNTHETIC),SYNTHETIC
R735,cost:P5,Cultural Arts monthly cost,cost,2023-12,33355.9,,HISTORY (SYNTHETIC),SYNTHETIC
R736,cost:P5,Cultural Arts monthly cost,cost,2024-01,32567.89,,HISTORY (SYNTHETIC),SYNTHETIC
R737,cost:P5,Cultural Arts monthly cost,cost,2024-02,33634.43,,HISTORY (SYNTHETIC),SYNTHETIC
R738,cost:P5,Cultural Arts monthly cost,cost,2024-03,32238.29,,HISTORY (SYNTHETIC),SYNTHETIC
R739,cost:P5,Cultural Arts monthly cost,cost,2024-04,32947.67,,HISTORY (SYNTHETIC),SYNTHETIC
R740,cost:P5,Cultural Arts monthly cost,cost,2024-05,32909.06,,HISTORY (SYNTHETIC),SYNTHETIC
R741,cost:P5,Cultural Arts monthly cost,cost,2024-06,33088.53,,HISTORY (SYNTHETIC),SYNTHETIC
R742,cost:P5,Cultural Arts monthly cost,cost,2024-07,33131.42,,HISTORY (SYNTHETIC),SYNTHETIC
R743,cost:P5,Cultural Arts monthly cost,cost,2024-08,32973.48,,HISTORY (SYNTHETIC),SYNTHETIC
R744,cost:P5,Cultural Arts monthly cost,cost,2024-09,32998.13,,HISTORY (SYNTHETIC),SYNTHETIC
R745,cost:P5,Cultural Arts monthly cost,cost,2024-10,33781.38,,HISTORY (SYNTHETIC),SYNTHETIC
R746,cost:P5,Cultural Arts monthly cost,cost,2024-11,32292.55,,HISTORY (SYNTHETIC),SYNTHETIC
R747,cost:P5,Cultural Arts monthly cost,cost,2024-12,32485.03,,HISTORY (SYNTHETIC),SYNTHETIC
R748,cost:P5,Cultural Arts monthly cost,cost,2025-01,34130.2,,HISTORY (SYNTHETIC),SYNTHETIC
R749,cost:P5,Cultural Arts monthly cost,cost,2025-02,34268.42,,HISTORY (SYNTHETIC),SYNTHETIC
R750,cost:P5,Cultural Arts monthly cost,cost,2025-03,33977.22,,HISTORY (SYNTHETIC),SYNTHETIC
R751,cost:P5,Cultural Arts monthly cost,cost,2025-04,34774.26,,HISTORY (SYNTHETIC),SYNTHETIC
R752,cost:P5,Cultural Arts monthly cost,cost,2025-05,34839.14,,HISTORY (SYNTHETIC),SYNTHETIC
R753,cost:P5,Cultural Arts monthly cost,cost,2025-06,33977.65,,HISTORY (SYNTHETIC),SYNTHETIC
R754,cost:P5,Cultural Arts monthly cost,cost,2025-07,34283.93,,HISTORY (SYNTHETIC),SYNTHETIC
R755,cost:P5,Cultural Arts monthly cost,cost,2025-08,34069.15,,HISTORY (SYNTHETIC),SYNTHETIC
R756,cost:P5,Cultural Arts monthly cost,cost,2025-09,35041.75,,HISTORY (SYNTHETIC),SYNTHETIC
R757,cost:P5,Cultural Arts monthly cost,cost,2025-10,34842.97,,HISTORY (SYNTHETIC),SYNTHETIC
R758,cost:P5,Cultural Arts monthly cost,cost,2025-11,34630.62,,HISTORY (SYNTHETIC),SYNTHETIC
R759,cost:P5,Cultural Arts monthly cost,cost,2025-12,33847.11,,HISTORY (SYNTHETIC),SYNTHETIC
R760,cost:P5,Cultural Arts monthly cost,cost,2026-01,34167.36,,HISTORY (SYNTHETIC),SYNTHETIC
R761,cost:P5,Cultural Arts monthly cost,cost,2026-02,34687.23,,HISTORY (SYNTHETIC),SYNTHETIC
R762,cost:P5,Cultural Arts monthly cost,cost,2026-03,34719.45,,HISTORY (SYNTHETIC),SYNTHETIC
R763,cost:P5,Cultural Arts monthly cost,cost,2026-04,34597.21,,HISTORY (SYNTHETIC),SYNTHETIC
R764,cost:P5,Cultural Arts monthly cost,cost,2026-05,35637.87,,HISTORY (SYNTHETIC),SYNTHETIC
R765,cost:P5,Cultural Arts monthly cost,cost,2026-06,34144.33,,HISTORY (SYNTHETIC),SYNTHETIC
R766,cost:P5,Cultural Arts monthly cost,cost,2026-07,34254.71,,HISTORY (SYNTHETIC),SYNTHETIC
R767,cost:P5,Cultural Arts monthly cost,cost,2026-08,35863.32,,HISTORY (SYNTHETIC),SYNTHETIC
R768,cost:P5,Cultural Arts monthly cost,cost,2026-09,34835.31,,HISTORY (SYNTHETIC),SYNTHETIC
R769,cost:P5,Cultural Arts monthly cost,cost,2026-10,,35581.5,MODEL ESTIMATE,MODEL ESTIMATE
R770,cost:P5,Cultural Arts monthly cost,cost,2026-11,,34970.24,MODEL ESTIMATE,MODEL ESTIMATE
R771,cost:P5,Cultural Arts monthly cost,cost,2026-12,,35215.12,MODEL ESTIMATE,MODEL ESTIMATE
R772,cost:P5,Cultural Arts monthly cost,cost,2027-01,,35815.08,MODEL ESTIMATE,MODEL ESTIMATE
R773,cost:P5,Cultural Arts monthly cost,cost,2027-02,,36059.01,MODEL ESTIMATE,MODEL ESTIMATE
R774,cost:P5,Cultural Arts monthly cost,cost,2027-03,,35456.56,MODEL ESTIMATE,MODEL ESTIMATE
R775,cost:P5,Cultural Arts monthly cost,cost,2027-04,,36276.49,MODEL ESTIMATE,MODEL ESTIMATE
R776,cost:P5,Cultural Arts monthly cost,cost,2027-05,,36377.2,MODEL ESTIMATE,MODEL ESTIMATE
R777,cost:P5,Cultural Arts monthly cost,cost,2027-06,,35799.57,MODEL ESTIMATE,MODEL ESTIMATE
R778,cost:P5,Cultural Arts monthly cost,cost,2027-07,,35944.42,MODEL ESTIMATE,MODEL ESTIMATE
R779,cost:P5,Cultural Arts monthly cost,cost,2027-08,,36179.83,MODEL ESTIMATE,MODEL ESTIMATE
R780,cost:P5,Cultural Arts monthly cost,cost,2027-09,,36461.67,MODEL ESTIMATE,MODEL ESTIMATE
R781,cost:P6,Community Events monthly cost,cost,2022-10,28953.51,,HISTORY (SYNTHETIC),SYNTHETIC
R782,cost:P6,Community Events monthly cost,cost,2022-11,28452.8,,HISTORY (SYNTHETIC),SYNTHETIC
R783,cost:P6,Community Events monthly cost,cost,2022-12,30083.15,,HISTORY (SYNTHETIC),SYNTHETIC
R784,cost:P6,Community Events monthly cost,cost,2023-01,28214.82,,HISTORY (SYNTHETIC),SYNTHETIC
R785,cost:P6,Community Events monthly cost,cost,2023-02,29080.5,,HISTORY (SYNTHETIC),SYNTHETIC
R786,cost:P6,Community Events monthly cost,cost,2023-03,28036.17,,HISTORY (SYNTHETIC),SYNTHETIC
R787,cost:P6,Community Events monthly cost,cost,2023-04,29255.8,,HISTORY (SYNTHETIC),SYNTHETIC
R788,cost:P6,Community Events monthly cost,cost,2023-05,30202.12,,HISTORY (SYNTHETIC),SYNTHETIC
R789,cost:P6,Community Events monthly cost,cost,2023-06,29266.23,,HISTORY (SYNTHETIC),SYNTHETIC
R790,cost:P6,Community Events monthly cost,cost,2023-07,30192.34,,HISTORY (SYNTHETIC),SYNTHETIC
R791,cost:P6,Community Events monthly cost,cost,2023-08,28949.31,,HISTORY (SYNTHETIC),SYNTHETIC
R792,cost:P6,Community Events monthly cost,cost,2023-09,29987.6,,HISTORY (SYNTHETIC),SYNTHETIC
R793,cost:P6,Community Events monthly cost,cost,2023-10,28834.26,,HISTORY (SYNTHETIC),SYNTHETIC
R794,cost:P6,Community Events monthly cost,cost,2023-11,29198.83,,HISTORY (SYNTHETIC),SYNTHETIC
R795,cost:P6,Community Events monthly cost,cost,2023-12,29652.62,,HISTORY (SYNTHETIC),SYNTHETIC
R796,cost:P6,Community Events monthly cost,cost,2024-01,29163.2,,HISTORY (SYNTHETIC),SYNTHETIC
R797,cost:P6,Community Events monthly cost,cost,2024-02,29355.27,,HISTORY (SYNTHETIC),SYNTHETIC
R798,cost:P6,Community Events monthly cost,cost,2024-03,29855.07,,HISTORY (SYNTHETIC),SYNTHETIC
R799,cost:P6,Community Events monthly cost,cost,2024-04,30998.91,,HISTORY (SYNTHETIC),SYNTHETIC
R800,cost:P6,Community Events monthly cost,cost,2024-05,29503.49,,HISTORY (SYNTHETIC),SYNTHETIC
R801,cost:P6,Community Events monthly cost,cost,2024-06,29778.95,,HISTORY (SYNTHETIC),SYNTHETIC
R802,cost:P6,Community Events monthly cost,cost,2024-07,30261.91,,HISTORY (SYNTHETIC),SYNTHETIC
R803,cost:P6,Community Events monthly cost,cost,2024-08,28956.87,,HISTORY (SYNTHETIC),SYNTHETIC
R804,cost:P6,Community Events monthly cost,cost,2024-09,31028.43,,HISTORY (SYNTHETIC),SYNTHETIC
R805,cost:P6,Community Events monthly cost,cost,2024-10,30718.94,,HISTORY (SYNTHETIC),SYNTHETIC
R806,cost:P6,Community Events monthly cost,cost,2024-11,30553.83,,HISTORY (SYNTHETIC),SYNTHETIC
R807,cost:P6,Community Events monthly cost,cost,2024-12,30129.07,,HISTORY (SYNTHETIC),SYNTHETIC
R808,cost:P6,Community Events monthly cost,cost,2025-01,30696.47,,HISTORY (SYNTHETIC),SYNTHETIC
R809,cost:P6,Community Events monthly cost,cost,2025-02,30141.77,,HISTORY (SYNTHETIC),SYNTHETIC
R810,cost:P6,Community Events monthly cost,cost,2025-03,29234.69,,HISTORY (SYNTHETIC),SYNTHETIC
R811,cost:P6,Community Events monthly cost,cost,2025-04,31397.5,,HISTORY (SYNTHETIC),SYNTHETIC
R812,cost:P6,Community Events monthly cost,cost,2025-05,29978.17,,HISTORY (SYNTHETIC),SYNTHETIC
R813,cost:P6,Community Events monthly cost,cost,2025-06,29995.7,,HISTORY (SYNTHETIC),SYNTHETIC
R814,cost:P6,Community Events monthly cost,cost,2025-07,31655.85,,HISTORY (SYNTHETIC),SYNTHETIC
R815,cost:P6,Community Events monthly cost,cost,2025-08,30493.77,,HISTORY (SYNTHETIC),SYNTHETIC
R816,cost:P6,Community Events monthly cost,cost,2025-09,30308.4,,HISTORY (SYNTHETIC),SYNTHETIC
R817,cost:P6,Community Events monthly cost,cost,2025-10,31098.71,,HISTORY (SYNTHETIC),SYNTHETIC
R818,cost:P6,Community Events monthly cost,cost,2025-11,30700.96,,HISTORY (SYNTHETIC),SYNTHETIC
R819,cost:P6,Community Events monthly cost,cost,2025-12,30898.85,,HISTORY (SYNTHETIC),SYNTHETIC
R820,cost:P6,Community Events monthly cost,cost,2026-01,29990.08,,HISTORY (SYNTHETIC),SYNTHETIC
R821,cost:P6,Community Events monthly cost,cost,2026-02,31689.53,,HISTORY (SYNTHETIC),SYNTHETIC
R822,cost:P6,Community Events monthly cost,cost,2026-03,32204.41,,HISTORY (SYNTHETIC),SYNTHETIC
R823,cost:P6,Community Events monthly cost,cost,2026-04,31944.2,,HISTORY (SYNTHETIC),SYNTHETIC
R824,cost:P6,Community Events monthly cost,cost,2026-05,31774.14,,HISTORY (SYNTHETIC),SYNTHETIC
R825,cost:P6,Community Events monthly cost,cost,2026-06,31399.45,,HISTORY (SYNTHETIC),SYNTHETIC
R826,cost:P6,Community Events monthly cost,cost,2026-07,30888.54,,HISTORY (SYNTHETIC),SYNTHETIC
R827,cost:P6,Community Events monthly cost,cost,2026-08,32266.19,,HISTORY (SYNTHETIC),SYNTHETIC
R828,cost:P6,Community Events monthly cost,cost,2026-09,32215.14,,HISTORY (SYNTHETIC),SYNTHETIC
R829,cost:P6,Community Events monthly cost,cost,2026-10,,31732.69,MODEL ESTIMATE,MODEL ESTIMATE
R830,cost:P6,Community Events monthly cost,cost,2026-11,,31557.94,MODEL ESTIMATE,MODEL ESTIMATE
R831,cost:P6,Community Events monthly cost,cost,2026-12,,32022.25,MODEL ESTIMATE,MODEL ESTIMATE
R832,cost:P6,Community Events monthly cost,cost,2027-01,,31347.47,MODEL ESTIMATE,MODEL ESTIMATE
R833,cost:P6,Community Events monthly cost,cost,2027-02,,31898.1,MODEL ESTIMATE,MODEL ESTIMATE
R834,cost:P6,Community Events monthly cost,cost,2027-03,,31663.92,MODEL ESTIMATE,MODEL ESTIMATE
R835,cost:P6,Community Events monthly cost,cost,2027-04,,32730.43,MODEL ESTIMATE,MODEL ESTIMATE
R836,cost:P6,Community Events monthly cost,cost,2027-05,,32195.81,MODEL ESTIMATE,MODEL ESTIMATE
R837,cost:P6,Community Events monthly cost,cost,2027-06,,31941.41,MODEL ESTIMATE,MODEL ESTIMATE
R838,cost:P6,Community Events monthly cost,cost,2027-07,,32580.99,MODEL ESTIMATE,MODEL ESTIMATE
R839,cost:P6,Community Events monthly cost,cost,2027-08,,31997.87,MODEL ESTIMATE,MODEL ESTIMATE
R840,cost:P6,Community Events monthly cost,cost,2027-09,,32716.22,MODEL ESTIMATE,MODEL ESTIMATE
R841,cost:P7,Family Services monthly cost,cost,2022-10,45303.89,,HISTORY (SYNTHETIC),SYNTHETIC
R842,cost:P7,Family Services monthly cost,cost,2022-11,44708.2,,HISTORY (SYNTHETIC),SYNTHETIC
R843,cost:P7,Family Services monthly cost,cost,2022-12,47636.7,,HISTORY (SYNTHETIC),SYNTHETIC
R844,cost:P7,Family Services monthly cost,cost,2023-01,43892.2,,HISTORY (SYNTHETIC),SYNTHETIC
R845,cost:P7,Family Services monthly cost,cost,2023-02,47328.6,,HISTORY (SYNTHETIC),SYNTHETIC
R846,cost:P7,Family Services monthly cost,cost,2023-03,47039.89,,HISTORY (SYNTHETIC),SYNTHETIC
R847,cost:P7,Family Services monthly cost,cost,2023-04,46852.5,,HISTORY (SYNTHETIC),SYNTHETIC
R848,cost:P7,Family Services monthly cost,cost,2023-05,46394.32,,HISTORY (SYNTHETIC),SYNTHETIC
R849,cost:P7,Family Services monthly cost,cost,2023-06,48182.28,,HISTORY (SYNTHETIC),SYNTHETIC
R850,cost:P7,Family Services monthly cost,cost,2023-07,47382.76,,HISTORY (SYNTHETIC),SYNTHETIC
R851,cost:P7,Family Services monthly cost,cost,2023-08,47212.81,,HISTORY (SYNTHETIC),SYNTHETIC
R852,cost:P7,Family Services monthly cost,cost,2023-09,46463.66,,HISTORY (SYNTHETIC),SYNTHETIC
R853,cost:P7,Family Services monthly cost,cost,2023-10,49068.04,,HISTORY (SYNTHETIC),SYNTHETIC
R854,cost:P7,Family Services monthly cost,cost,2023-11,46973.82,,HISTORY (SYNTHETIC),SYNTHETIC
R855,cost:P7,Family Services monthly cost,cost,2023-12,45509.46,,HISTORY (SYNTHETIC),SYNTHETIC
R856,cost:P7,Family Services monthly cost,cost,2024-01,48586.71,,HISTORY (SYNTHETIC),SYNTHETIC
R857,cost:P7,Family Services monthly cost,cost,2024-02,46747.04,,HISTORY (SYNTHETIC),SYNTHETIC
R858,cost:P7,Family Services monthly cost,cost,2024-03,48046.21,,HISTORY (SYNTHETIC),SYNTHETIC
R859,cost:P7,Family Services monthly cost,cost,2024-04,48342.73,,HISTORY (SYNTHETIC),SYNTHETIC
R860,cost:P7,Family Services monthly cost,cost,2024-05,46637.91,,HISTORY (SYNTHETIC),SYNTHETIC
R861,cost:P7,Family Services monthly cost,cost,2024-06,46107.73,,HISTORY (SYNTHETIC),SYNTHETIC
R862,cost:P7,Family Services monthly cost,cost,2024-07,48718.93,,HISTORY (SYNTHETIC),SYNTHETIC
R863,cost:P7,Family Services monthly cost,cost,2024-08,48965.12,,HISTORY (SYNTHETIC),SYNTHETIC
R864,cost:P7,Family Services monthly cost,cost,2024-09,49066.09,,HISTORY (SYNTHETIC),SYNTHETIC
R865,cost:P7,Family Services monthly cost,cost,2024-10,48174.02,,HISTORY (SYNTHETIC),SYNTHETIC
R866,cost:P7,Family Services monthly cost,cost,2024-11,48862.78,,HISTORY (SYNTHETIC),SYNTHETIC
R867,cost:P7,Family Services monthly cost,cost,2024-12,49183.41,,HISTORY (SYNTHETIC),SYNTHETIC
R868,cost:P7,Family Services monthly cost,cost,2025-01,47268.13,,HISTORY (SYNTHETIC),SYNTHETIC
R869,cost:P7,Family Services monthly cost,cost,2025-02,48481.12,,HISTORY (SYNTHETIC),SYNTHETIC
R870,cost:P7,Family Services monthly cost,cost,2025-03,48444.58,,HISTORY (SYNTHETIC),SYNTHETIC
R871,cost:P7,Family Services monthly cost,cost,2025-04,49516.95,,HISTORY (SYNTHETIC),SYNTHETIC
R872,cost:P7,Family Services monthly cost,cost,2025-05,47000.97,,HISTORY (SYNTHETIC),SYNTHETIC
R873,cost:P7,Family Services monthly cost,cost,2025-06,51393.74,,HISTORY (SYNTHETIC),SYNTHETIC
R874,cost:P7,Family Services monthly cost,cost,2025-07,50616.54,,HISTORY (SYNTHETIC),SYNTHETIC
R875,cost:P7,Family Services monthly cost,cost,2025-08,50314.69,,HISTORY (SYNTHETIC),SYNTHETIC
R876,cost:P7,Family Services monthly cost,cost,2025-09,50339.54,,HISTORY (SYNTHETIC),SYNTHETIC
R877,cost:P7,Family Services monthly cost,cost,2025-10,49869.52,,HISTORY (SYNTHETIC),SYNTHETIC
R878,cost:P7,Family Services monthly cost,cost,2025-11,50905.61,,HISTORY (SYNTHETIC),SYNTHETIC
R879,cost:P7,Family Services monthly cost,cost,2025-12,51134.36,,HISTORY (SYNTHETIC),SYNTHETIC
R880,cost:P7,Family Services monthly cost,cost,2026-01,50043.41,,HISTORY (SYNTHETIC),SYNTHETIC
R881,cost:P7,Family Services monthly cost,cost,2026-02,49720.6,,HISTORY (SYNTHETIC),SYNTHETIC
R882,cost:P7,Family Services monthly cost,cost,2026-03,48899.23,,HISTORY (SYNTHETIC),SYNTHETIC
R883,cost:P7,Family Services monthly cost,cost,2026-04,52029.31,,HISTORY (SYNTHETIC),SYNTHETIC
R884,cost:P7,Family Services monthly cost,cost,2026-05,49128.8,,HISTORY (SYNTHETIC),SYNTHETIC
R885,cost:P7,Family Services monthly cost,cost,2026-06,53054.35,,HISTORY (SYNTHETIC),SYNTHETIC
R886,cost:P7,Family Services monthly cost,cost,2026-07,47941.71,,HISTORY (SYNTHETIC),SYNTHETIC
R887,cost:P7,Family Services monthly cost,cost,2026-08,50825.18,,HISTORY (SYNTHETIC),SYNTHETIC
R888,cost:P7,Family Services monthly cost,cost,2026-09,51129.58,,HISTORY (SYNTHETIC),SYNTHETIC
R889,cost:P7,Family Services monthly cost,cost,2026-10,,51347.16,MODEL ESTIMATE,MODEL ESTIMATE
R890,cost:P7,Family Services monthly cost,cost,2026-11,,51105.9,MODEL ESTIMATE,MODEL ESTIMATE
R891,cost:P7,Family Services monthly cost,cost,2026-12,,51609.28,MODEL ESTIMATE,MODEL ESTIMATE
R892,cost:P7,Family Services monthly cost,cost,2027-01,,50690.91,MODEL ESTIMATE,MODEL ESTIMATE
R893,cost:P7,Family Services monthly cost,cost,2027-02,,51312.64,MODEL ESTIMATE,MODEL ESTIMATE
R894,cost:P7,Family Services monthly cost,cost,2027-03,,51350.77,MODEL ESTIMATE,MODEL ESTIMATE
R895,cost:P7,Family Services monthly cost,cost,2027-04,,52428.67,MODEL ESTIMATE,MODEL ESTIMATE
R896,cost:P7,Family Services monthly cost,cost,2027-05,,50533.8,MODEL ESTIMATE,MODEL ESTIMATE
R897,cost:P7,Family Services monthly cost,cost,2027-06,,52927.82,MODEL ESTIMATE,MODEL ESTIMATE
R898,cost:P7,Family Services monthly cost,cost,2027-07,,51908.28,MODEL ESTIMATE,MODEL ESTIMATE
R899,cost:P7,Family Services monthly cost,cost,2027-08,,52572.75,MODEL ESTIMATE,MODEL ESTIMATE
R900,cost:P7,Family Services monthly cost,cost,2027-09,,52493.01,MODEL ESTIMATE,MODEL ESTIMATE
R901,cost:P8,Adult Education monthly cost,cost,2022-10,22800.33,,HISTORY (SYNTHETIC),SYNTHETIC
R902,cost:P8,Adult Education monthly cost,cost,2022-11,23197.86,,HISTORY (SYNTHETIC),SYNTHETIC
R903,cost:P8,Adult Education monthly cost,cost,2022-12,22644.49,,HISTORY (SYNTHETIC),SYNTHETIC
R904,cost:P8,Adult Education monthly cost,cost,2023-01,22414.48,,HISTORY (SYNTHETIC),SYNTHETIC
R905,cost:P8,Adult Education monthly cost,cost,2023-02,22642.26,,HISTORY (SYNTHETIC),SYNTHETIC
R906,cost:P8,Adult Education monthly cost,cost,2023-03,23276.38,,HISTORY (SYNTHETIC),SYNTHETIC
R907,cost:P8,Adult Education monthly cost,cost,2023-04,22414.51,,HISTORY (SYNTHETIC),SYNTHETIC
R908,cost:P8,Adult Education monthly cost,cost,2023-05,22978.18,,HISTORY (SYNTHETIC),SYNTHETIC
R909,cost:P8,Adult Education monthly cost,cost,2023-06,23071.2,,HISTORY (SYNTHETIC),SYNTHETIC
R910,cost:P8,Adult Education monthly cost,cost,2023-07,23269.05,,HISTORY (SYNTHETIC),SYNTHETIC
R911,cost:P8,Adult Education monthly cost,cost,2023-08,23192.89,,HISTORY (SYNTHETIC),SYNTHETIC
R912,cost:P8,Adult Education monthly cost,cost,2023-09,23559.15,,HISTORY (SYNTHETIC),SYNTHETIC
R913,cost:P8,Adult Education monthly cost,cost,2023-10,23130.98,,HISTORY (SYNTHETIC),SYNTHETIC
R914,cost:P8,Adult Education monthly cost,cost,2023-11,23196.88,,HISTORY (SYNTHETIC),SYNTHETIC
R915,cost:P8,Adult Education monthly cost,cost,2023-12,23306.97,,HISTORY (SYNTHETIC),SYNTHETIC
R916,cost:P8,Adult Education monthly cost,cost,2024-01,23782.93,,HISTORY (SYNTHETIC),SYNTHETIC
R917,cost:P8,Adult Education monthly cost,cost,2024-02,22793.26,,HISTORY (SYNTHETIC),SYNTHETIC
R918,cost:P8,Adult Education monthly cost,cost,2024-03,24462.87,,HISTORY (SYNTHETIC),SYNTHETIC
R919,cost:P8,Adult Education monthly cost,cost,2024-04,23023.33,,HISTORY (SYNTHETIC),SYNTHETIC
R920,cost:P8,Adult Education monthly cost,cost,2024-05,24785.96,,HISTORY (SYNTHETIC),SYNTHETIC
R921,cost:P8,Adult Education monthly cost,cost,2024-06,23929.93,,HISTORY (SYNTHETIC),SYNTHETIC
R922,cost:P8,Adult Education monthly cost,cost,2024-07,23701.77,,HISTORY (SYNTHETIC),SYNTHETIC
R923,cost:P8,Adult Education monthly cost,cost,2024-08,23472.42,,HISTORY (SYNTHETIC),SYNTHETIC
R924,cost:P8,Adult Education monthly cost,cost,2024-09,23840.81,,HISTORY (SYNTHETIC),SYNTHETIC
R925,cost:P8,Adult Education monthly cost,cost,2024-10,23231.96,,HISTORY (SYNTHETIC),SYNTHETIC
R926,cost:P8,Adult Education monthly cost,cost,2024-11,23701.01,,HISTORY (SYNTHETIC),SYNTHETIC
R927,cost:P8,Adult Education monthly cost,cost,2024-12,23336.74,,HISTORY (SYNTHETIC),SYNTHETIC
R928,cost:P8,Adult Education monthly cost,cost,2025-01,24312.65,,HISTORY (SYNTHETIC),SYNTHETIC
R929,cost:P8,Adult Education monthly cost,cost,2025-02,24556.9,,HISTORY (SYNTHETIC),SYNTHETIC
R930,cost:P8,Adult Education monthly cost,cost,2025-03,23623.43,,HISTORY (SYNTHETIC),SYNTHETIC
R931,cost:P8,Adult Education monthly cost,cost,2025-04,24586.64,,HISTORY (SYNTHETIC),SYNTHETIC
R932,cost:P8,Adult Education monthly cost,cost,2025-05,24004.65,,HISTORY (SYNTHETIC),SYNTHETIC
R933,cost:P8,Adult Education monthly cost,cost,2025-06,24566.24,,HISTORY (SYNTHETIC),SYNTHETIC
R934,cost:P8,Adult Education monthly cost,cost,2025-07,23449.22,,HISTORY (SYNTHETIC),SYNTHETIC
R935,cost:P8,Adult Education monthly cost,cost,2025-08,24201.51,,HISTORY (SYNTHETIC),SYNTHETIC
R936,cost:P8,Adult Education monthly cost,cost,2025-09,23824.34,,HISTORY (SYNTHETIC),SYNTHETIC
R937,cost:P8,Adult Education monthly cost,cost,2025-10,24331.45,,HISTORY (SYNTHETIC),SYNTHETIC
R938,cost:P8,Adult Education monthly cost,cost,2025-11,24283.41,,HISTORY (SYNTHETIC),SYNTHETIC
R939,cost:P8,Adult Education monthly cost,cost,2025-12,24227.7,,HISTORY (SYNTHETIC),SYNTHETIC
R940,cost:P8,Adult Education monthly cost,cost,2026-01,25238.36,,HISTORY (SYNTHETIC),SYNTHETIC
R941,cost:P8,Adult Education monthly cost,cost,2026-02,25058.77,,HISTORY (SYNTHETIC),SYNTHETIC
R942,cost:P8,Adult Education monthly cost,cost,2026-03,24491.52,,HISTORY (SYNTHETIC),SYNTHETIC
R943,cost:P8,Adult Education monthly cost,cost,2026-04,24414.83,,HISTORY (SYNTHETIC),SYNTHETIC
R944,cost:P8,Adult Education monthly cost,cost,2026-05,24536.42,,HISTORY (SYNTHETIC),SYNTHETIC
R945,cost:P8,Adult Education monthly cost,cost,2026-06,25341.39,,HISTORY (SYNTHETIC),SYNTHETIC
R946,cost:P8,Adult Education monthly cost,cost,2026-07,24714.1,,HISTORY (SYNTHETIC),SYNTHETIC
R947,cost:P8,Adult Education monthly cost,cost,2026-08,25213.09,,HISTORY (SYNTHETIC),SYNTHETIC
R948,cost:P8,Adult Education monthly cost,cost,2026-09,24816.41,,HISTORY (SYNTHETIC),SYNTHETIC
R949,cost:P8,Adult Education monthly cost,cost,2026-10,,24781.75,MODEL ESTIMATE,MODEL ESTIMATE
R950,cost:P8,Adult Education monthly cost,cost,2026-11,,25002.86,MODEL ESTIMATE,MODEL ESTIMATE
R951,cost:P8,Adult Education monthly cost,cost,2026-12,,24787.04,MODEL ESTIMATE,MODEL ESTIMATE
R952,cost:P8,Adult Education monthly cost,cost,2027-01,,25345.17,MODEL ESTIMATE,MODEL ESTIMATE
R953,cost:P8,Adult Education monthly cost,cost,2027-02,,25170.86,MODEL ESTIMATE,MODEL ESTIMATE
R954,cost:P8,Adult Education monthly cost,cost,2027-03,,25371.62,MODEL ESTIMATE,MODEL ESTIMATE
R955,cost:P8,Adult Education monthly cost,cost,2027-04,,25017.89,MODEL ESTIMATE,MODEL ESTIMATE
R956,cost:P8,Adult Education monthly cost,cost,2027-05,,25484.37,MODEL ESTIMATE,MODEL ESTIMATE
R957,cost:P8,Adult Education monthly cost,cost,2027-06,,25635.26,MODEL ESTIMATE,MODEL ESTIMATE
R958,cost:P8,Adult Education monthly cost,cost,2027-07,,25191.6,MODEL ESTIMATE,MODEL ESTIMATE
R959,cost:P8,Adult Education monthly cost,cost,2027-08,,25428.04,MODEL ESTIMATE,MODEL ESTIMATE
R960,cost:P8,Adult Education monthly cost,cost,2027-09,,25418.24,MODEL ESTIMATE,MODEL ESTIMATE
R961,donations:ORG,Org unrestricted donations,donations,2022-10,84221.39,,HISTORY (SYNTHETIC),SYNTHETIC
R962,donations:ORG,Org unrestricted donations,donations,2022-11,87866.1,,HISTORY (SYNTHETIC),SYNTHETIC
R963,donations:ORG,Org unrestricted donations,donations,2022-12,199541.53,,HISTORY (SYNTHETIC),SYNTHETIC
R964,donations:ORG,Org unrestricted donations,donations,2023-01,85279.16,,HISTORY (SYNTHETIC),SYNTHETIC
R965,donations:ORG,Org unrestricted donations,donations,2023-02,93115.7,,HISTORY (SYNTHETIC),SYNTHETIC
R966,donations:ORG,Org unrestricted donations,donations,2023-03,82759.94,,HISTORY (SYNTHETIC),SYNTHETIC
R967,donations:ORG,Org unrestricted donations,donations,2023-04,85797.01,,HISTORY (SYNTHETIC),SYNTHETIC
R968,donations:ORG,Org unrestricted donations,donations,2023-05,83584.15,,HISTORY (SYNTHETIC),SYNTHETIC
R969,donations:ORG,Org unrestricted donations,donations,2023-06,92173.26,,HISTORY (SYNTHETIC),SYNTHETIC
